isInterpolated,useMicroData,CountryCode,CountryName,RegionCode,CoverageType,RequestYear,DataYear,DataType,PPP,PovertyLine,Mean,HeadCount,PovGap,PovGapSqr,Watts,Gini,Median,pr.mld,Polarization,ReqYearPopulation,SvyInfoID,Decile1,Decile2,Decile3,Decile4,Decile5,Decile6,Decile7,Decile8,Decile9,Decile10
1,0,GTM,Guatemala,LAC,N,1996,,Y,3.873239,1.9,256.9186,0.1815132,0.07294682,0.04167389,0.1085952,-1,-1,-1,-1,10.646674,GTM_N1989Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,GIN,Guinea,SSA,N,1996,,X,2572.343,1.9,83.25312,0.5297716,0.2138541,0.1110286,0.3145139,-1,-1,-1,-1,8.132552,GIN_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,GNB,Guinea-Bissau,SSA,N,1996,,X,248.2358,1.9,78.27098,0.492011,0.1932466,0.09932061,0.2834514,-1,-1,-1,-1,1.15906,GNB_N1993X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,0,GUY,Guyana,LAC,N,1996,,Y,133.2612,1.9,188.3059,0.1603995,0.05781653,0.03089522,0.07912304,-1,-1,-1,-1,0.761861,GUY_N1992Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,HTI,Haiti,LAC,N,1996,2001,Y,20.70574,1.9,82.96156,0.6234054,0.3314214,0.2194815,0.6271835,0.5947662,42.41622,0.692278,-1,7.965553,HTI_N2001Y,0.006444,0.01688,0.02628,0.03522,0.04534,0.0575,0.07512,0.1013,0.1577,0.4782
0,1,HND,Honduras,LAC,N,1996,1996,Y,10.08031,1.9,167.6669,0.3035278,0.1334339,0.07771805,0.2135572,0.5572156,95.47044,0.5934962,-1,5.867849,HND_N1996Y,0.009305,0.01937,0.02875,0.0388,0.04978,0.06398,0.08347,0.1101,0.1595,0.437
1,1,HUN,Hungary,ECA,N,1996,,Y,137.8829,1.9,412.5558,0.002102527,0.001431851,0.00132216,-1,-1,-1,-1,-1,10.311238,HUN_N1993Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,ISL,Iceland,OHI,N,1996,2004,Y,138.895,1.9,1068.714,0.001700655,0.001164622,0.000875662,0.003178939,0.2798214,911.8535,0.1411378,-1,0.268916,ISL_N2004Y,0.03806,0.0562,0.06581,0.0738,0.08148,0.09004,0.1015,0.1161,0.1397,0.2374
0,1,IND,India,SAS,A,1996,,X,14.97516,1.9,78.51029,0.4334859,0.1110674,0.03995154,0.1408717,-1,-1,-1,-1,978.893217,IND_R1993X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,IND,India,SAS,R,1996,,X,14.97516,1.9,69.86801,0.4900176,0.1273304,0.0460626,0.1615579,-1,-1,-1,-1,716.383423,IND_R1993X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,IND,India,SAS,U,1996,,X,14.97516,1.9,102.0949,0.2792122,0.06668582,0.02327458,0.08441959,-1,-1,-1,-1,262.509794,IND_U1993X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,IDN,Indonesia,EAP,A,1996,1996,X,4091.939,1.9,79.1626,0.4588784,0.1237384,0.04589254,0.1577414,-1,-1,-1,-1,199.914831,IDN_R1996X,0,0,0,0,0,0,0,0,0,0
0,1,IDN,Indonesia,EAP,R,1996,1996,X,4091.939,1.9,63.9614,0.5539394,0.152487,0.05713756,0.1949546,0.2758771,54.45551,0.1246091,-1,125.4765437,IDN_R1996X,0.04247,0.05571,0.06432,0.07227,0.08065,0.09001,0.1013,0.1166,0.1413,0.2354
0,1,IDN,Indonesia,EAP,U,1996,1996,X,4091.939,1.9,104.7864,0.2986392,0.07527841,0.02693742,0.09501317,0.3754993,78.67108,0.2310626,-1,74.43828732,IDN_U1996X,0.03078,0.04215,0.05101,0.05984,0.06955,0.08123,0.09576,0.1162,0.1507,0.3028
1,0,IRN,"Iran, Islamic Republic of",MNA,N,1996,,X,5001.363,1.9,301.0572,0.03360763,0.006098143,0.001875344,0.007271148,-1,-1,-1,-1,61.583089,IRN_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,IRQ,Iraq,MNA,N,1996,2006.85,X,1003.799,1.9,102.8717,0.1793519,0.03531782,0.01085267,0.04289713,0.2860061,87.73867,0.1331823,-1,20.845893,IRQ_N2006X,0.03946,0.05324,0.06278,0.07121,0.08033,0.09049,0.1026,0.1187,0.1449,0.2363
0,1,IRL,Ireland,OHI,N,1996,2004,Y,0.9517142,1.9,953.1934,0.000618803,0.000336107,0.000250596,0.000358165,0.3360964,782.7964,0.1942676,-1,3.63751,IRL_N2004Y,0.03007,0.04558,0.05714,0.06668,0.0761,0.08799,0.1029,0.12,0.1472,0.2664
1,1,ISR,Israel,OHI,N,1996,,Y,4.270233,1.9,728.0318,0.002880231,0.00160535,0.000894772,-1,-1,-1,-1,-1,5.692,ISR_N1992Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,ITA,Italy,OHI,N,1996,2004,Y,0.8253945,1.9,1157.596,0.007087387,0.005092392,0.004473426,0.004284067,0.3429512,974.677,0.230663,-1,56.860281,ITA_N2004Y,0.02417,0.04432,0.0561,0.06699,0.07839,0.09052,0.1043,0.1221,0.1499,0.2632
0,1,JAM,Jamaica,LAC,N,1996,1996,X,63.35445,1.9,252.2515,0.0342804,0.008209299,0.002953049,0.01043429,0.403949,186.5158,0.2749319,-1,2.561993,JAM_N1996X,0.02514,0.03897,0.04768,0.05775,0.06869,0.08024,0.09336,0.1135,0.1479,0.3268
0,1,JPN,Japan,OHI,N,1996,2008,Y,116.1032,1.9,1116.602,0.003479339,0.001860561,0.000994927,0.002662289,0.3210668,962.9111,0.1878074,-1,125.757,JPN_N2008Y,0.02681,0.04687,0.05909,0.06971,0.08079,0.09239,0.1052,0.122,0.1495,0.2477
1,0,JOR,Jordan,MNA,N,1996,,X,0.446,1.9,231.0928,0.02055094,0.003996985,0.001500241,0.00471256,-1,-1,-1,-1,4.716373,JOR_N1992X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,KAZ,Kazakhstan,ECA,N,1996,1996,X,83.61162,1.9,186.5894,0.06333501,0.01754183,0.00725637,0.02379321,0.3537831,147.9858,0.2126923,-1,15.577894,KAZ_N1996X,0.0266,0.0419,0.05231,0.06275,0.07414,0.08703,0.1049,0.1273,0.1601,0.2629
1,1,KEN,Kenya,SSA,N,1996,,X,35.42959,1.9,158.9025,0.1963552,0.05505373,0.02222015,0.07320094,-1,-1,-1,-1,28.147734,KEN_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,KIR,Kiribati,EAP,N,1996,2006,X,1.065704,1.9,154.0319,0.128693,0.03352834,0.01318171,0.04422582,0.3697306,123.4124,0.2336906,-1,0.078907,KIR_N2006X,0.02552,0.04041,0.05254,0.06312,0.07391,0.08606,0.1002,0.1188,0.147,0.2925
0,1,KOR,"Korea, Republic of",OHI,N,1996,2006,Y,912.0214,1.9,811.556,0.003340167,0.002059428,0.00126977,0.003201829,0.3170356,703.988,0.1824066,-1,45.524681,KOR_N2006Y,0.02669,0.04631,0.05903,0.07043,0.08142,0.09306,0.107,0.1242,0.1515,0.2403
0,1,KSV,Kosovo,ECA,N,1996,2003,X,0.3480566,1.9,159.2751,0.0318845,0.004376114,0.000799122,0.004840792,0.2895385,136.1529,0.134372,-1,2.059,KSV_N2003X,0.03832,0.05214,0.06082,0.06967,0.08017,0.09147,0.105,0.1213,0.149,0.2321
1,1,KGZ,Kyrgyz Republic,ECA,N,1996,,X,17.53792,1.9,104.9818,0.4266777,0.1976824,0.1232733,0.3621673,-1,-1,-1,-1,4.6284,KGZ_N1993X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,LAO,Lao People's Democratic Republic,EAP,N,1996,,X,3325.204,1.9,86.59297,0.3886897,0.105493,0.04072272,0.1372593,-1,-1,-1,-1,4.95718,LAO_N1992X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,LVA,Latvia,ECA,N,1996,1996,Y,0.4031804,1.9,281.0855,0.01573643,0.001940017,0.000322691,0.002170602,0.3164186,242.7811,0.1821911,0.2325336,2.457222,LVA_N1996Y,0.02916,0.04812,0.06109,0.07171,0.0815,0.09146,0.1027,0.1171,0.1406,0.2566
0,1,LBN,Lebanon,MNA,N,1996,2011.77,X,892.382,1.9,675.0735,0,0,0,0,0.3183245,572.6835,0.1697937,-1,3.07096,LBN_N2011X,0.03091,0.04765,0.05858,0.06829,0.07858,0.09121,0.1036,0.1215,0.1517,0.2479
1,1,LSO,Lesotho,SSA,N,1996,,X,3.864347,1.9,66.54616,0.6781134,0.4223851,0.3117474,0.8887172,-1,-1,-1,-1,1.787273,LSO_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,LBR,Liberia,SSA,N,1996,2007,X,0.5677298,1.9,21.75136,0.9642367,0.6419071,0.4627314,1.226329,0.3647775,17.61014,0.2365822,-1,2.191179,LBR_N2007X,0.02372,0.04126,0.05369,0.06395,0.07521,0.08665,0.1001,0.1205,0.152,0.2829
0,0,LTU,Lithuania,ECA,N,1996,1996,X,1.785857,1.9,306.1008,0,0,0,0,0.3226032,258.2618,0.1759707,0.2627901,3.601613,LTU_N1996X,0.03167,0.04612,0.05791,0.06856,0.07901,0.09011,0.103,0.12,0.1478,0.2558
0,1,LUX,Luxembourg,OHI,N,1996,2004,Y,0.9893056,1.9,1826.343,0.000181923,7.65E-05,3.71E-05,0.000116124,0.301727,1570.505,0.1533846,-1,0.414225,LUX_N2004Y,0.03337,0.04965,0.06062,0.07093,0.08067,0.09151,0.1038,0.1222,0.15,0.2372
0,0,MKD,"Macedonia, former Yugoslav Republic of",ECA,N,1996,1998,X,22.93599,1.9,226.9083,0.01282877,0.000866109,7.85E-05,0.001102563,0.2812858,203.7134,0.1361006,0.2303308,1.989443,MKD_N1998X,0.03368,0.05102,0.06374,0.07454,0.08468,0.09512,0.1069,0.1221,0.1461,0.2221
1,1,MDG,Madagascar,SSA,N,1996,,X,704.9134,1.9,58.10919,0.6735148,0.2910695,0.1609841,0.4502926,-1,-1,-1,-1,13.902688,MDG_N1993X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MWI,Malawi,SSA,N,1996,1997.83,X,78.01701,1.9,111.2226,0.6464803,0.2558344,0.127839,0.3692208,0.6575557,45.18338,0.8110759,-1,10.109789,MWI_N1997X,0.01551,0.02301,0.02769,0.03221,0.03747,0.04393,0.05248,0.06501,0.08778,0.6149
1,0,MYS,Malaysia,EAP,N,1996,,Y,1.586086,1.9,484.1675,0.006352844,0.0006154,0.000108851,0.000680832,-1,-1,-1,-1,21.023321,MYS_N1995Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MDV,Maldives,SAS,N,1996,2002.5,X,10.67605,1.9,122.4305,0.2033808,0.05651196,0.02241849,0.07384874,0.4131203,88.02509,0.3008179,-1,0.262,MDV_N2002X,0.02678,0.04098,0.05006,0.05722,0.06683,0.07669,0.08887,0.1054,0.1388,0.3484
1,1,MLI,Mali,SSA,N,1996,,X,221.8683,1.9,41.06668,0.818248,0.4702014,0.3120187,0.8259959,-1,-1,-1,-1,9.85681,MLI_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,MRT,Mauritania,SSA,N,1996,,X,112.8067,1.9,129.4593,0.1975658,0.05808467,0.02595665,0.08026991,-1,-1,-1,-1,2.397245,MRT_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MUS,Mauritius,SSA,N,1996,2006.5,X,18.28542,1.9,224.6832,0.0220381,0.004385556,0.001372274,0.005373834,0.3565342,174.9312,0.2099285,-1,1.133996,MUS_N2006X,0.03089,0.04485,0.05403,0.06301,0.07223,0.08331,0.09711,0.1164,0.1506,0.2875
0,1,MEX,Mexico,LAC,N,1996,1996,X,8.940212,1.9,215.76,0.1408885,0.04326082,0.01946478,0.06000811,0.4846573,139.4954,0.4107573,-1,95.687452,MEX_N1996X,0.01597,0.02777,0.03767,0.04718,0.05834,0.0719,0.08903,0.1134,0.1597,0.3791
0,1,FSM,"Micronesia, Federated States of",EAP,N,1996,2005,X,0.9982547,1.9,182.9331,0.1281134,0.0315943,0.01140125,0.04010612,0.4235578,134.6568,0.3033067,-1,0.108344,FSM_N2005X,0.02202,0.03358,0.0437,0.05414,0.067,0.07944,0.0947,0.1187,0.1619,0.3248
0,1,MDA,Moldova,ECA,N,1996,1997,X,5.45133,1.9,123.7772,0.199336,0.05976724,0.02728143,0.08448992,0.3694215,97.96895,0.2358357,-1,3.667748,MDA_N1997X,0.0244,0.04108,0.05193,0.06178,0.07287,0.08549,0.1013,0.1233,0.1568,0.2811
1,0,MNG,Mongolia,EAP,N,1996,,X,590.33,1.9,127.6423,0.1998207,0.05579879,0.02310782,0.07597542,-1,-1,-1,-1,2.316567,MNG_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MNE,Montenegro,ECA,N,1996,2005,X,0.4493411,1.9,320.5584,0.003939675,0.001044429,0.000371797,0.001301475,0.3021728,274.5524,0.1506655,-1,0.611003,MNE_N2005X,0.03497,0.0503,0.0602,0.06954,0.07924,0.09142,0.1038,0.1205,0.1501,0.24
1,0,MAR,Morocco,MNA,N,1996,,X,4.193143,1.9,217.9079,0.0530465,0.009096577,0.002477103,0.01046158,-1,-1,-1,-1,27.460603,MAR_N1990X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,MOZ,Mozambique,SSA,N,1996,1996.27,X,15.52727,1.9,38.26738,0.8572188,0.4807357,0.3098596,0.8220684,-1,-1,-1,-1,16.248232,MOZ_N1996X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,MMR,Myanmar,EAP,N,1996,2015,X,320.604,1.9,32.80999,0.9194575,0.5131811,0.3239748,0.8521885,0.380685,24.38911,0.2505116,-1,43.79331,MMR_N2015X,0.02954,0.0438,0.05251,0.06091,0.06971,0.08037,0.09381,0.1121,0.1402,0.3171
0,0,NAM,Namibia,SSA,N,1996,1993.79,Y,5.130702,1.9,197.752,0.5267574,0.2760009,0.1723611,0.4696814,-1,-1,-1,-1,1.706489,NAM_N1993Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,NPL,Nepal,SAS,N,1996,,X,25.75927,1.9,65.34382,0.6017327,0.2049937,0.09253003,0.2811882,-1,-1,-1,-1,21.903379,NPL_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,NLD,Netherlands,OHI,N,1996,2004,Y,0.8691391,1.9,1182.869,0.003015926,0.001278833,0.00069471,0.001982536,0.2980003,1017.538,0.160995,-1,15.530498,NLD_N2004Y,0.03242,0.05161,0.06195,0.07174,0.08138,0.09187,0.1046,0.1213,0.1461,0.237
1,1,NIC,Nicaragua,LAC,N,1996,,X,9.160075,1.9,172.3686,0.1909258,0.05588789,0.02383852,0.07574395,-1,-1,-1,-1,4.700779,NIC_N1993X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,NER,Niger,SSA,N,1996,,X,228.7532,1.9,42.99689,0.8044254,0.4205201,0.2581211,0.6907591,-1,-1,-1,-1,9.819964,NER_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,NGA,Nigeria,SSA,N,1996,1996,X,79.53147,1.9,70.84509,0.6350275,0.3107377,0.1921401,0.5250658,0.5192225,43.23823,0.4848002,-1,110.732904,NGA_N1996X,0.01291,0.02374,0.03345,0.0437,0.05451,0.06851,0.08571,0.1122,0.1583,0.4069
0,1,NOR,Norway,OHI,N,1996,2004,Y,9.797199,1.9,1317.694,0.002948629,0.002358151,0.00221109,0.008360565,0.3157908,1075.35,0.207097,-1,4.381336,NOR_N2004Y,0.03467,0.05345,0.06259,0.06995,0.07749,0.08668,0.09801,0.1122,0.1334,0.2715
1,1,PAK,Pakistan,SAS,N,1996,,X,25.41425,1.9,99.87449,0.1824073,0.03144021,0.008577031,0.0371939,-1,-1,-1,-1,125.938339,PAK_N1990X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,PAN,Panama,LAC,N,1996,,Y,0.553408,1.9,387.4728,0.1615264,0.1033679,0.08364768,0.1017002,-1,-1,-1,-1,2.796344,PAN_N1995Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,PNG,Papua New Guinea,EAP,N,1996,1996,X,2.137886,1.9,92.52296,0.5323331,0.2810771,0.188819,0.6127511,0.5542985,51.46716,0.697596,-1,5.022437,PNG_N1996X,0.004582,0.01714,0.02867,0.03843,0.04916,0.06501,0.08808,0.1226,0.1794,0.4069
1,1,PRY,Paraguay,LAC,N,1996,,Y,2309.43,1.9,411.4221,0.1174897,0.0498104,0.02908073,0.07215068,-1,-1,-1,-1,4.870694,PRY_N1995Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,PER,Peru,LAC,N,1996,1997,Y,1.568639,1.9,249.3294,0.1834703,0.07440341,0.04129528,0.1166622,0.5372275,150.1573,0.5481123,-1,24.441074,PER_N1997Y,0.009361,0.01987,0.02984,0.04089,0.05398,0.06812,0.0876,0.1152,0.1633,0.4118
1,1,PHL,Philippines,EAP,N,1996,,X,18.87329,1.9,155.2851,0.2075214,0.04966563,0.01684244,0.06207183,-1,-1,-1,-1,71.446107,PHL_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,POL,Poland,ECA,N,1996,1996,X,1.936326,1.9,184.5306,0.02572057,0.004924598,0.00185678,0.005557862,0.3265538,150.8123,0.1806415,-1.39589,38.62437,POL_N1996X,0.03451,0.04777,0.05724,0.06654,0.07643,0.08756,0.1009,0.1183,0.1459,0.2648
0,1,PRT,Portugal,OHI,N,1996,2004,Y,0.7038629,1.9,700.1662,0.00639977,0.003051348,0.001989803,0.005406386,0.3889673,526.5808,0.2631204,-1,10.063945,PRT_N2004Y,0.02359,0.04054,0.05095,0.06073,0.07048,0.08052,0.09488,0.1157,0.1544,0.3082
1,1,ROU,Romania,ECA,N,1996,,Y,2.000516,1.9,142.2958,0.08348812,0.02400373,0.01174216,0.03245683,-1,-1,-1,-1,22.619004,ROU_N1994Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,RUS,Russian Federation,ECA,N,1996,1996,X,16.76913,1.9,404.1119,0.03600181,0.00608674,0.001378065,0.007072864,0.4610346,284.3539,0.3831548,0.3944196,148.160042,RUS_N1996X,0.01607,0.02844,0.04008,0.05166,0.06386,0.07755,0.0942,0.117,0.1557,0.3555
1,1,RWA,Rwanda,SSA,N,1996,,X,246.8344,1.9,48.87443,0.7988912,0.3834027,0.2223566,0.6089291,-1,-1,-1,-1,6.115168,RWA_N1984X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,WSM,Samoa,EAP,N,1996,2008,X,1.900278,1.9,205.9806,0.05240244,0.009087635,0.002340391,0.01061691,0.4204654,144.97,0.2906449,-1,0.171283,WSM_N2008X,0.02677,0.03715,0.04528,0.05454,0.06457,0.07613,0.08997,0.1135,0.1512,0.3409
0,1,STP,Sao Tome and Principe,SSA,N,1996,2000.5,X,10194.79,1.9,90.34183,0.3260932,0.08831632,0.0335766,0.1132895,0.3212589,74.58902,0.1677122,-1,0.128821,STP_N2000X,0.03302,0.04622,0.0565,0.06646,0.07709,0.08933,0.1044,0.1252,0.1563,0.2455
1,1,SEN,Senegal,SSA,N,1996,,X,246.1074,1.9,72.55496,0.5673123,0.2096976,0.1009666,0.2961817,-1,-1,-1,-1,8.974077,SEN_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,SRB,Serbia,ECA,N,1996,2002,X,45.36962,1.9,310.194,0.005163416,0.000932514,0.000257815,0.001104354,0.3196536,259.7838,0.1735408,-1,7.617794,SRB_N2002X,0.0328,0.04826,0.05851,0.06809,0.07817,0.08951,0.1029,0.1195,0.1469,0.2553
0,1,SYC,Seychelles,SSA,N,1996,1999.62,X,7.895128,1.9,495.3782,0.01364884,0.002291535,0.000674989,0.002812616,0.4277669,357.8344,0.3196934,-1,0.076417,SYC_N1999X,0.02125,0.03576,0.04515,0.05585,0.066,0.07856,0.09399,0.1149,0.1485,0.3401
1,1,SLE,Sierra Leone,SSA,N,1996,,X,1767.19,1.9,56.13256,0.6708258,0.3882372,0.2864209,-1,-1,-1,-1,-1,4.28235,SLE_N1989X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,SVK,Slovak Republic,ECA,N,1996,1996,Y,0.5670743,1.9,459.6944,0.005176334,0.000682487,0.000120925,0.000875975,0.2580591,429.7459,0.128637,0.1938864,5.373361,SVK_N1996Y,0.03135,0.05575,0.06955,0.07994,0.08906,0.09802,0.1079,0.1203,0.1398,0.2084
1,1,SVN,Slovenia,ECA,N,1996,,Y,0.681299,1.9,729.1361,0.000590535,0.000333414,0.000296339,-1,-1,-1,-1,-1,1.988628,SVN_N1993Y,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,SLB,Solomon Islands,EAP,N,1996,2005,X,7.131074,1.9,133.2191,0.2780723,0.09235204,0.04339878,0.1311873,0.4609685,88.46877,0.3658721,-1,0.369469,SLB_N2005X,0.01853,0.03122,0.04055,0.04998,0.06034,0.07274,0.09021,0.1161,0.1629,0.3575
0,1,ZAF,South Africa,SSA,N,1996,1996,X,5.067535,1.9,203.8773,0.3380891,0.1286699,0.06472881,0.1869145,0.6068694,87.09083,0.6825832,-1,42.210216,ZAF_N1996X,0.01012,0.01652,0.02244,0.02927,0.03764,0.04975,0.06966,0.1058,0.1836,0.4752
0,1,SSD,South Sudan,SSA,N,1996,2009,X,1.543373,1.9,90.7552,0.4579093,0.2085749,0.1238561,0.3475225,0.4634243,64.23631,0.4027749,-1,5.591114,SSD_N2009X,0.01251,0.02611,0.03725,0.04873,0.06249,0.07955,0.09987,0.1279,0.1736,0.332
0,1,ESP,Spain,OHI,N,1996,2004,Y,0.776917,1.9,818.8564,0.01015949,0.006703052,0.005685229,0.008542825,0.333053,693.0623,0.2212071,-1,39.889852,ESP_N2004Y,0.02449,0.04442,0.05673,0.06811,0.07913,0.09145,0.1065,0.1259,0.1548,0.2485
1,1,LKA,Sri Lanka,SAS,N,1996,,X,42.21893,1.9,142.0062,0.1004047,0.01886718,0.005704572,0.02287378,-1,-1,-1,-1,18.21,LKA_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,LCA,St. Lucia,LAC,N,1996,1995,Y,2.139054,1.9,104.724,0.3509548,0.1289493,0.06359149,0.1887584,0.4258438,77.16585,0.3157385,0.3738608,0.149004,LCA_N1995Y,0.02007,0.03218,0.04364,0.0551,0.06721,0.08084,0.09743,0.1201,0.1586,0.3248
0,1,SDN,Sudan,SSA,N,1996,2009,X,1.48553,1.9,84.08585,0.3965945,0.1311939,0.06082723,0.184195,0.3539153,67.86543,0.2131381,-1,24.78619,SDN_N2009X,0.0264,0.04184,0.05274,0.06378,0.07497,0.08787,0.1037,0.125,0.1569,0.2668
0,1,SUR,Suriname,LAC,N,1996,1999,Y,1.884817,1.9,211.9296,0.2582645,0.1674685,0.1467541,0.1038218,0.5760975,135.5997,1.612256,-1,0.450036,SUR_N1999Y,0,0.01009,0.02686,0.03626,0.05191,0.07367,0.08728,0.1116,0.1751,0.4272
1,1,SWZ,Swaziland,SSA,N,1996,,X,4.049069,1.9,75.62857,0.6607137,0.3504547,0.2278676,0.6223442,-1,-1,-1,-1,0.981764,SWZ_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,SWE,Sweden,OHI,N,1996,2004,Y,9.105002,1.9,982.3897,0.004414724,0.003378507,0.003128631,0.002063279,0.2614217,876.7553,0.1404889,-1,8.840998,SWE_N2004Y,0.03684,0.05657,0.06686,0.076,0.08494,0.0945,0.1066,0.1224,0.1446,0.2108
0,1,CHE,Switzerland,OHI,N,1996,2007,Y,1.613419,1.9,1728.536,0.000635254,0.000181813,9.40E-05,0.000272745,0.3425554,1411.747,0.2033214,-1,7.07185,CHE_N2007Y,0.02894,0.04496,0.05545,0.06501,0.07543,0.08811,0.1028,0.1217,0.1504,0.2672
0,1,SYR,Syrian Arab Republic,MNA,N,1996,2004,X,22.88657,1.9,202.6499,0.0250585,0.003616632,0.000902198,0.004211997,0.3577617,155.2753,0.2084355,-1,14.755286,SYR_N2004X,0.03201,0.04446,0.05337,0.06223,0.07156,0.08235,0.09664,0.1169,0.1536,0.2868
0,1,TJK,Tajikistan,ECA,N,1996,1999,X,1.88267,1.9,47.49304,0.7570493,0.293648,0.1473633,0.4281075,0.2954314,40.86672,0.1498605,-1,5.84954,TJK_N1999X,0.03272,0.0507,0.06222,0.07224,0.08161,0.09256,0.1053,0.1212,0.1479,0.2335
1,1,TZA,Tanzania,SSA,N,1996,,X,585.5204,1.9,41.88386,0.8036494,0.3992944,0.238138,0.644485,-1,-1,-1,-1,30.811854,TZA_N1991X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,1,THA,Thailand,EAP,N,1996,1996,X,12.84438,1.9,266.7216,0.02247521,0.003389854,0.0008385,0.003936841,0.4290492,180.6756,0.3037802,-1,60.151472,THA_N1996X,0.02566,0.03626,0.04449,0.05309,0.0625,0.07407,0.09034,0.1141,0.1567,0.3428
0,1,TMP,Timor-Leste,EAP,N,1996,2001,X,0.5613374,1.9,43.23051,0.81015,0.3775961,0.214709,0.5821258,0.3593493,33.68385,0.2112097,-1,0.875916,TMP_N2001X,0.03041,0.04242,0.05245,0.0621,0.07185,0.08457,0.1003,0.1207,0.1531,0.2821
0,1,TGO,Togo,SSA,N,1996,2006,X,232.215,1.9,80.92848,0.5207856,0.1901451,0.09088864,0.2677262,0.4221258,55.91936,0.2940239,-1,4.398238,TGO_N2006X,0.02465,0.03593,0.0442,0.05322,0.06353,0.07549,0.09303,0.1185,0.165,0.3264
0,1,TON,Tonga,EAP,N,1996,2001,X,1.638717,1.9,278.3406,0.03197238,0.009521891,0.003715627,0.01229092,0.3769015,220.7721,0.244866,-1,0.096369,TON_N2001X,0.02374,0.03875,0.04942,0.06087,0.0723,0.08662,0.1025,0.1238,0.1592,0.2829
0,0,TTO,Trinidad and Tobago,LAC,N,1996,1992,Y,4.619226,1.9,316.4486,0.02973226,0.007528968,0.003386619,0.008689693,0.4027296,244.5978,0.2882084,-1.19212,1.258364,TTO_N1992Y,0.02073,0.03433,0.04578,0.05757,0.07038,0.08493,0.1023,0.125,0.1601,0.2989
1,0,TUN,Tunisia,MNA,N,1996,,X,0.6965338,1.9,200.7768,0.09816657,0.02220208,0.007577577,0.02728194,-1,-1,-1,-1,9.256037,TUN_N1995X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,1,TUR,Turkey,ECA,N,1996,,X,1.164342,1.9,316.7537,0.01916418,0.003851409,0.001494495,0.0045535,-1,-1,-1,-1,59.423208,TUR_N1994X,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
0,0,TKM,Turkmenistan,ECA,N,1996,1998,X,1.527624,1.9,98.15122,0.3779917,0.1238038,0.05354781,0.1693312,0.4076536,71.9238,0.2778098,0.3609475,4.287344,TKM_N1998X,0.02574,0.03567,0.04558,0.0559,0.06716,0.08016,0.09631,0.1188,0.1574,0.3173
0,1,TUV,Tuvalu,EAP,N,1996,2010,X,1.172771,1.9,195.5913,0.06959895,0.01135643,0.002712942,0.01305168,0.3913902,146.5039,0.253813,-1,0.009256,TUV_N2010X,0.02686,0.03903,0.04865,0.05936,0.06928,0.08024,0.09682,0.116,0.1566,0.3072
